="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="119","Pieroni, Blake",="200",="153978563",="200 FR LCM",="25",="1:48.37",="1:48.37",="2020 Olympic Trials Wave II",="2021 IN Combined Speedo Sectional",="3/26/2021",="Sandpipers Of Nevada",="CA",="",="974",="57",="Yes"
="121","Seliskar, Andrew",="200",="154094341",="200 FR LCM",="24",="1:48.38",="1:48.38",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="California Aquatics",="PC",="",="973",="57",="Yes"
="122","Auboeck, Felix",="200",="142065377",="200 FR LCM",="22",="1:48.40",="1:48.40",="2020 Olympic Trials Wave II",="2019 IN ISI Counsilman Classic",="6/14/2019",="Club Wolverine",="MI",="Yes",="973",="57",="Yes"
="122","Urlando, Luca",="200",="148236079",="200 FR LCM",="17",="1:48.40",="1:48.40",="2020 Olympic Trials Wave II",="2020 Pro Series - Greensboro",="11/8/2019",="DART Swimming",="SN",="",="976",="57",="Yes"
="124","Seliskar, Andrew",="200",="154583362",="200 FR LCM",="24",="1:48.41",="1:48.41",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="California Aquatics",="PC",="",="973",="57",="Yes"
="125","Iga, Jorge",="200",="154563464",="200 FR LCM",="24",="1:48.44",="1:48.44",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Unattached",="AZ",="Yes",="972",="57",="Yes"
="126","Grothe, Zane",="200",="148234860",="200 FR LCM",="27",="1:48.45",="1:48.45",="2020 Olympic Trials Wave II",="2020 Pro Series - Greensboro",="11/8/2019",="Boulder City Henderson Swim Team",="CA",="",="972",="57",="Yes"
="126","Newkirk, Jeff",="200",="143732143",="200 FR LCM",="22",="1:48.45",="1:48.45",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Longhorn Aquatics",="ST",="",="972",="57",="Yes"
="128","Sancov, Alexei",="200",="151502558",="200 FR LCM",="21",="1:48.46",="1:48.46",="2020 Olympic Trials Wave II",="2020 Toyota Irvine",="11/13/2020",="Unattached",="CA",="Yes",="971",="57",="Yes"
="128","Smith, Kieran",="200",="152436014",="200 FR LCM",="20",="1:48.46",="1:48.46",="2020 Olympic Trials Wave II",="2021 Pro Series - San Antonio",="1/15/2021",="Unattached",="FL",="",="971",="57",="Yes"
="130","De Lucca, Joao",="200",="140646435",="200 FR LCM",="29",="1:48.47",="1:48.47",="2020 Olympic Trials Wave II",="2019 Brazil Trophy ",="4/16/2019",="Unattached",="KY",="Yes",="971",="57",="Yes"
="130","Grothe, Zane",="200",="143723430",="200 FR LCM",="27",="1:48.47",="1:48.47",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Boulder City Henderson Swim Team",="CA",="",="971",="57",="Yes"
="130","House, Grant",="200",="143861423",="200 FR LCM",="21",="1:48.47r",="1:48.47",="2020 Olympic Trials Wave II",="2019 WUGS",="7/9/2019",="Sun Devil Swimming",="AZ",="",="971",="57",="Yes"
="133","Haas, Townley",="200",="154760296",="200 FR LCM",="24",="1:48.49",="1:48.49",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/21/2021","NOVA of Virginia Aquatics, Inc",="VA",="",="971",="57",="Yes"
="134","Foster, Carson",="200",="154760252",="200 FR LCM",="19",="1:48.51",="1:48.51",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/21/2021",="Mason Manta Rays",="OH",="",="970",="57",="Yes"
="135","Wang, Shun",="200",="140113712",="200 FR LCM",="25",="1:48.52",="1:48.52",="2020 Olympic Trials Wave II",="2019 Chinese Nats",="3/24/2019",="Team Elite",="NC",="Yes",="970",="57",="Yes"
="136","Zhang, Ziyang",="200",="148834602",="200 FR LCM",="18",="1:48.54",="1:48.54",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Team Santa Monica",="CA",="Yes",="969",="57",="Yes"
="137","Sancov, Alexei",="200",="146291852",="200 FR LCM",="20",="1:48.56",="1:48.56",="2020 Olympic Trials Wave II",="Art Adamson Invitational",="11/22/2019",="Terrapins Swim Team",="PC",="Yes",="969",="57",="Yes"
="138","Freeman, Trey",="200",="141227959",="200 FR LCM",="19",="1:48.58",="1:48.58",="2020 Olympic Trials Wave II",="2019 GA Atlanta Classic Swim Meet",="5/17/2019",="Baylor Swim Club",="SE",="",="968",="57",="Yes"
="138","House, Grant",="200",="143857550",="200 FR LCM",="21",="1:48.58",="1:48.58",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/7/2019",="Sun Devil Swimming",="AZ",="",="968",="57",="Yes"
="138","Kibler, Drew",="200",="154273885",="200 FR LCM",="21",="1:48.58",="1:48.58",="2020 Olympic Trials Wave II",="2021 ST TXLA Long Course Kick Off",="4/24/2021",="Unattached",="ST",="",="968",="57",="Yes"
="138","Urlando, Luca",="200",="141898487",="200 FR LCM",="17",="1:48.58",="1:48.58",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/13/2019",="DART Swimming",="SN",="",="972",="57",="Yes"
="142","El Kamash, Marwan",="200",="151501830",="200 FR LCM",="26",="1:48.59",="1:48.59",="2020 Olympic Trials Wave II",="2020 Toyota Indy",="11/13/2020",="Indiana Swim Club",="IN",="Yes",="968",="57",="Yes"
="143","Foster, Carson",="200",="150871687",="200 FR LCM",="18",="1:48.60",="1:48.60",="2020 Olympic Trials Wave II",="2020 ST WLOO Waterloo Classic",="8/2/2020",="Unattached",="ST",="",="968",="57",="Yes"
="143","Sancov, Alexei",="200",="149090201",="200 FR LCM",="19",="1:48.60",="1:48.60",="2020 Olympic Trials Wave II",="2019 World Champs",="7/22/2019",="Terrapins Swim Team",="PC",="Yes",="968",="57",="Yes"
="145","Baqlah, Khader",="200",="154052726",="200 FR LCM",="22",="1:48.62",="1:48.62",="2020 Olympic Trials Wave II",="2021 FL ISCA International Senior Meet",="3/26/2021",="Gator Swim Club",="FL",="Yes",="967",="57",="Yes"
="146","Theall, Mark",="200",="146292028",="200 FR LCM",="20",="1:48.64",="1:48.64",="2020 Olympic Trials Wave II",="Art Adamson Invitational",="11/22/2019",="Texas A & M University",="GU",="",="967",="57",="Yes"
="147","Freeman, Trey",="200",="143504161",="200 FR LCM",="19",="1:48.65",="1:48.65",="2020 Olympic Trials Wave II",="2019 WUGS",="7/6/2019",="Baylor Swim Club",="SE",="",="967",="57",="Yes"
="148","Bybee, Cody",="200",="143732047",="200 FR LCM",="20",="1:48.66",="1:48.66",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Sun Devil Swimming",="AZ",="",="966",="57",="Yes"
="148","Reilman, Joey",="200",="148833641",="200 FR LCM",="22",="1:48.66",="1:48.66",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Tennessee Aquatics",="SE",="",="966",="57",="Yes"
="150","Callan, Patrick",="200",="154563410",="200 FR LCM",="21",="1:48.67",="1:48.67",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Club Wolverine",="MI",="",="966",="57",="Yes"
="151","Carter, Dylan",="200",="141412310",="200 FR LCM",="23",="1:48.68",="1:48.68",="2020 Olympic Trials Wave II",="2019 CA Speedo Grand Challenge",="5/24/2019",="Unattached",="CA",="Yes",="966",="57",="Yes"
="151","Julian, Trenton",="200",="154582492",="200 FR LCM",="22",="1:48.68",="1:48.68",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="Unattached",="CA",="",="966",="57",="Yes"
="151","Pieroni, Blake",="200",="153430391",="200 FR LCM",="25",="1:48.68",="1:48.68",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/5/2021",="Sandpipers Of Nevada",="CA",="",="966",="57",="Yes"
="154","Dressel, Caeleb",="200",="154094208",="200 FR LCM",="24",="1:48.69",="1:48.69",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Gator Swim Club",="FL",="",="966",="57",="Yes"
="154","Freeman, Trey",="200",="143504160",="200 FR LCM",="19",="1:48.69",="1:48.69",="2020 Olympic Trials Wave II",="2019 WUGS",="7/5/2019",="Baylor Swim Club",="SE",="",="966",="57",="Yes"
="156","Baqlah, Khader",="200",="152989568",="200 FR LCM",="22",="1:48.71",="1:48.71",="2020 Olympic Trials Wave II",="2021 FG SZ South Sectional Championships - Site 1",="2/12/2021",="Gator Swim Club",="FL",="Yes",="965",="57",="Yes"
="156","Haas, Townley",="200",="150580111",="200 FR LCM",="23",="1:48.71",="1:48.71",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020","NOVA of Virginia Aquatics, Inc",="VA",="",="965",="57",="Yes"
="156","Heidtmann, Jacob",="200",="154955974",="200 FR LCM",="26",="1:48.71",="1:48.71",="2020 Olympic Trials Wave II",="2021 CA Speedo Grand Challenge",="5/28/2021",="Team Elite",="NC",="Yes",="965",="57",="Yes"
="156","Kunert, Alex",="200",="139604181",="200 FR LCM",="23",="1:48.71",="1:48.71",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/8/2019",="Unattached",="NC",="Yes",="965",="57",="Yes"
="156","Unlu, Baturalp",="200",="154095831",="200 FR LCM",="18",="1:48.71",="1:48.71",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Unattached",="GA",="Yes",="965",="57",="Yes"
="161","Haas, Townley",="200",="137176652",="200 FR LCM",="22",="1:48.72",="1:48.72",="2020 Olympic Trials Wave II",="2019 ST TXLA Longhorn Long Course Invite",="1/18/2019",="University of Texas",="ST",="",="965",="57",="Yes"
="161","Newkirk, Jeff",="200",="151504885",="200 FR LCM",="24",="1:48.72",="1:48.72",="2020 Olympic Trials Wave II",="2020 Toyota San Antonio",="11/13/2020",="Longhorn Aquatics",="ST",="",="965",="57",="Yes"
="163","Callan, Patrick",="200",="154094179",="200 FR LCM",="21",="1:48.73",="1:48.73",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Unattached",="MI",="",="965",="57",="Yes"
="163","Farris, Dean",="200",="143732341",="200 FR LCM",="21",="1:48.73r",="1:48.73",="2020 Olympic Trials Wave II",="2019 WUGS",="7/9/2019",="Harvard Swimming",="NE",="",="965",="57",="Yes"
="165","Smith, Kieran",="200",="148833976",="200 FR LCM",="19",="1:48.74",="1:48.74",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="University of Florida",="FL",="",="964",="57",="Yes"
="166","Pieroni, Blake",="200",="143740661",="200 FR LCM",="23",="1:48.77",="1:48.77",="2020 Olympic Trials Wave II",="2019 World Cup - Tokyo",="8/4/2019",="Indiana Swim Club",="IN",="",="964",="57",="Yes"
="166","Pieroni, Blake",="200",="139604254",="200 FR LCM",="23",="1:48.77",="1:48.77",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/8/2019",="Unattached",="IN",="",="964",="57",="Yes"
="168","De Lucca, Joao",="200",="141834651",="200 FR LCM",="29",="1:48.78",="1:48.78",="2020 Olympic Trials Wave II",="2019 Mare Nostrum - Canet",="6/11/2019",="Cardinal Aquatics",="KY",="Yes",="963",="57",="Yes"
="168","Quintero, Cristian",="200",="154583193",="200 FR LCM",="28",="1:48.78",="1:48.78",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="Irvine Novaquatics",="CA",="Yes",="963",="57",="Yes"
="170","Foster, Carson",="200",="143036901",="200 FR LCM",="17",="1:48.80",="1:48.80",="2020 Olympic Trials Wave II",="2019 OH PHST LC Senior Champio",="7/14/2019",="Mason Manta Rays",="OH",="",="966",="57",="Yes"
="170","Foster, Carson",="200",="148234759",="200 FR LCM",="18",="1:48.80",="1:48.80",="2020 Olympic Trials Wave II",="2020 Pro Series - Greensboro",="11/8/2019",="Mason Manta Rays",="OH",="",="963",="57",="Yes"
="172","Haas, Townley",="200",="152438648",="200 FR LCM",="24",="1:48.81",="1:48.81",="2020 Olympic Trials Wave II",="2021 Pro Series - San Antonio",="1/15/2021","NOVA of Virginia Aquatics, Inc",="VA",="",="963",="57",="Yes"
="172","Magahey, Jake",="200",="143732125",="200 FR LCM",="17",="1:48.81",="1:48.81",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="SwimAtlanta",="GA",="",="966",="57",="Yes"
="174","Calloni, Johannes",="200",="143731625",="200 FR LCM",="19",="1:48.83",="1:48.83",="2020 Olympic Trials Wave II",="2019 Time Trials - National Ch",="7/31/2019",="Alto Swim Club",="PC",="Yes",="962",="57",="Yes"
="174","Dressel, Caeleb",="200",="150580062",="200 FR LCM",="23",="1:48.83",="1:48.83",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Gator Swim Club",="FL",="",="962",="57",="Yes"
="174","House, Grant",="200",="154119140",="200 FR LCM",="22",="1:48.83",="1:48.83",="2020 Olympic Trials Wave II",="2021 AZ SUN April Meet",="4/3/2021",="Unattached",="AZ",="",="962",="57",="Yes"
="177","Baqlah, Khader",="200",="148234192",="200 FR LCM",="21",="1:48.85",="1:48.85",="2020 Olympic Trials Wave II",="2020 Pro Series - Greensboro",="11/8/2019",="University of Florida",="FL",="Yes",="962",="57",="Yes"
="178","Dressel, Caeleb",="200",="142221505",="200 FR LCM",="22",="1:48.87",="1:48.87",="2020 Olympic Trials Wave II",="2019 CA MVN SMOC",="6/22/2019",="Gator Swim Club",="FL",="",="961",="57",="Yes"
="179","Grothe, Zane",="200",="152438646",="200 FR LCM",="28",="1:48.88",="1:48.88",="2020 Olympic Trials Wave II",="2021 Pro Series - San Antonio",="1/15/2021",="Boulder City Henderson Swim Team",="CA",="",="961",="57",="Yes"
="180","Stokowski, Kacper",="200",="144401401",="200 FR LCM",="20",="1:48.90",="1:48.90",="2020 Olympic Trials Wave II",="2019 World Cup - Berlin",="10/13/2019",="Unattached",="FL",="Yes",="960",="57",="Yes"
="181","Mitchell, Jake",="200",="143732135",="200 FR LCM",="17",="1:48.92",="1:48.92",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Carmel Swim Club",="IN",="",="963",="57",="Yes"
="181","Schreuders, Mikel",="200",="149090246",="200 FR LCM",="20",="1:48.92",="1:48.92",="2020 Olympic Trials Wave II",="2019 World Champs",="7/22/2019",="U. of Missouri",="MV",="Yes",="960",="57",="Yes"
="183","Callan, Patrick",="200",="154095728",="200 FR LCM",="21",="1:48.93",="1:48.93",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Unattached",="MI",="",="960",="57",="Yes"
="183","Callan, Patrick",="200",="154562245",="200 FR LCM",="21",="1:48.93",="1:48.93",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Club Wolverine",="MI",="",="960",="57",="Yes"
="185","Knowles, Eric",="200",="143732108",="200 FR LCM",="20",="1:48.94",="1:48.94",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Wolfpack Elite",="NC",="",="959",="57",="Yes"
="185","Pieroni, Blake",="200",="154562380",="200 FR LCM",="25",="1:48.94",="1:48.94",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Sandpipers Of Nevada",="CA",="",="959",="57",="Yes"
="185","Quintero, Cristian",="200",="143861739",="200 FR LCM",="26",="1:48.94r",="1:48.94",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/9/2019",="Trojan Swim Club",="CA",="Yes",="959",="57",="Yes"
="188","Carter, Dylan",="200",="141898347",="200 FR LCM",="23",="1:48.95",="1:48.95",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/13/2019",="Unattached",="CA",="Yes",="959",="57",="Yes"
="189","Baqlah, Khader",="200",="153430327",="200 FR LCM",="22",="1:48.96",="1:48.96",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/5/2021",="Gator Swim Club",="FL",="Yes",="959",="57",="Yes"
="190","D'Arrigo, Mitch",="200",="142221346",="200 FR LCM",="24",="1:48.97",="1:48.97",="2020 Olympic Trials Wave II",="2019 CA MVN SMOC",="6/22/2019",="Gator Swim Club",="FL",="",="959",="57",="Yes"
="191","Foster, Carson",="200",="150575941",="200 FR LCM",="18",="1:48.98",="1:48.98",="2020 Olympic Trials Wave II",="2020 OH MAKO Senior Meet",="3/1/2020",="Mason Manta Rays",="OH",="",="958",="57",="Yes"
="191","Loy, Drew",="200",="154094288",="200 FR LCM",="23",="1:48.98",="1:48.98",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Gator Swim Club",="FL",="",="958",="57",="Yes"
="193","Wang, Eddie",="200",="152113971",="200 FR LCM",="18",="1:49.00",="1:49.00",="2020 Olympic Trials Wave II",="2020 Demo Meet",="2/27/2020",="Unattached",="FL",="Yes",="958",="57",="Yes"
="194","Iga, Jorge",="200",="148832405",="200 FR LCM",="22",="1:49.02",="1:49.02",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Unattached",="AZ",="Yes",="957",="57",="Yes"
="195","Dahlgren, Jack",="200",="143732063",="200 FR LCM",="19",="1:49.03",="1:49.03",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="U. of Missouri",="MV",="",="957",="57",="Yes"
="195","Freeman, Trey",="200",="143504159",="200 FR LCM",="19",="1:49.03",="1:49.03",="2020 Olympic Trials Wave II",="2019 WUGS",="7/5/2019",="Baylor Swim Club",="SE",="",="957",="57",="Yes"
="197","Foster, Carson",="200",="148229998",="200 FR LCM",="18",="1:49.04",="1:49.04",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/17/2020",="Mason Manta Rays",="OH",="",="957",="57",="Yes"
="197","Freeman, Trey",="200",="154582083",="200 FR LCM",="21",="1:49.04",="1:49.04",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="University of Florida",="FL",="",="957",="57",="Yes"
="197","House, Grant",="200",="150581655",="200 FR LCM",="21",="1:49.04",="1:49.04",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Sun Devil Swimming",="AZ",="",="957",="57",="Yes"
="197","Knowles, Eric",="200",="143723497",="200 FR LCM",="20",="1:49.04",="1:49.04",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Wolfpack Elite",="NC",="",="957",="57",="Yes"
="197","Quintero, Cristian",="200",="148833570",="200 FR LCM",="27",="1:49.04",="1:49.04",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Trojan Swim Club",="CA",="Yes",="957",="57",="Yes"
="202","Kunert, Alex",="200",="152159711",="200 FR LCM",="23",="1:49.05",="1:49.05",="2020 Olympic Trials Wave II",="2019 Deutsche Meisterschaften im Schwimmen",="8/3/2019",="Unattached",="NC",="Yes",="957",="57",="Yes"
="203","Conger, Jack",="200",="139604099",="200 FR LCM",="24",="1:49.06",="1:49.06",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/8/2019",="Cavalier Swimming",="VA",="",="956",="57",="Yes"
="203","De Lucca, Joao",="200",="148831536",="200 FR LCM",="29",="1:49.06",="1:49.06",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Cardinal Aquatics",="KY",="Yes",="956",="57",="Yes"
="203","House, Grant",="200",="154562319",="200 FR LCM",="22",="1:49.06",="1:49.06",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Sun Devil Swimming",="AZ",="",="956",="57",="Yes"
="206","Apple, Zach",="200",="143503981",="200 FR LCM",="22",="1:49.07",="1:49.07",="2020 Olympic Trials Wave II",="2019 WUGS",="7/5/2019",="Indiana Swim Club",="IN",="",="956",="57",="Yes"
="206","Grothe, Zane",="200",="148230250",="200 FR LCM",="27",="1:49.07",="1:49.07",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/17/2020",="Boulder City Henderson Swim Team",="CA",="",="956",="57",="Yes"
="206","Lima, Giovanny",="200",="140646422",="200 FR LCM",="21",="1:49.07",="1:49.07",="2020 Olympic Trials Wave II",="2019 Brazil Trophy ",="4/16/2019",="Unattached",="MV",="Yes",="956",="57",="Yes"
="209","Carter, Dylan",="200",="143855469",="200 FR LCM",="23",="1:49.08",="1:49.08",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/7/2019",="Unattached",="CA",="Yes",="956",="57",="Yes"
="209","Loy, Drew",="200",="154095793",="200 FR LCM",="23",="1:49.08",="1:49.08",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Gator Swim Club",="FL",="",="956",="57",="Yes"
="209","Quintero, Cristian",="200",="148833571",="200 FR LCM",="27",="1:49.08",="1:49.08",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Trojan Swim Club",="CA",="Yes",="956",="57",="Yes"
="212","Freeman, Trey",="200",="143723413",="200 FR LCM",="19",="1:49.09",="1:49.09",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Baylor Swim Club",="SE",="",="956",="57",="Yes"
="213","Grothe, Zane",="200",="154094238",="200 FR LCM",="28",="1:49.11",="1:49.11",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Boulder City Henderson Swim Team",="CA",="",="955",="57",="Yes"
="213","Paulson, Colton",="200",="143732148",="200 FR LCM",="18",="1:49.11",="1:49.11",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="University of Louisville",="KY",="",="955",="57",="Yes"
="215","Baqlah, Khader",="200",="154581347",="200 FR LCM",="22",="1:49.12",="1:49.12",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="Gator Swim Club",="FL",="Yes",="955",="57",="Yes"
="215","Foster, Carson",="200",="152438639",="200 FR LCM",="19",="1:49.12",="1:49.12",="2020 Olympic Trials Wave II",="2021 Pro Series - San Antonio",="1/15/2021",="University of Texas",="ST",="",="955",="57",="Yes"
="215","Held, Ryan",="200",="154126532",="200 FR LCM",="25",="1:49.12",="1:49.12",="2020 Olympic Trials Wave II",="2021 SE BSL Iron City Invite",="4/10/2021",="New York Athletic Club",="MR",="",="955",="57",="Yes"
="215","Urlando, Luca",="200",="143723721",="200 FR LCM",="17",="1:49.12",="1:49.12",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="DART Swimming",="SN",="",="958",="57",="Yes"
="219","Forst, Preston",="200",="154760244",="200 FR LCM",="19",="1:49.15",="1:49.15",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/21/2021",="Unattached",="PC",="",="954",="57",="Yes"
="219","Magahey, Jake",="200",="143723547",="200 FR LCM",="17",="1:49.15",="1:49.15",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="SwimAtlanta",="GA",="",="957",="57",="Yes"
="219","Stewart, Sam",="200",="150549778",="200 FR LCM",="23",="1:49.15",="1:49.15",="2020 Olympic Trials Wave II",="2020 GU AGS Speedo Sectionals ",="2/29/2020",="YMCA Hub Fins",="MS",="",="954",="57",="Yes"
="222","Newkirk, Jeff",="200",="148833277",="200 FR LCM",="23",="1:49.16",="1:49.16",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Longhorn Aquatics",="ST",="",="954",="57",="Yes"
="223","El Kamash, Marwan",="200",="154562280",="200 FR LCM",="27",="1:49.20",="1:49.20",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Indiana Swim Club",="IN",="Yes",="953",="57",="Yes"
="223","Forst, Preston",="200",="154760245",="200 FR LCM",="19",="1:49.20",="1:49.20",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/21/2021",="Unattached",="PC",="",="953",="57",="Yes"
="223","Kibler, Drew",="200",="137176747",="200 FR LCM",="18",="1:49.20",="1:49.20",="2020 Olympic Trials Wave II",="2019 ST TXLA Longhorn Long Course Invite",="1/18/2019",="University of Texas",="ST",="",="953",="57",="Yes"
="226","Conger, Jack",="200",="140434652",="200 FR LCM",="24",="1:49.21",="1:49.21",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/11/2019",="Cavalier Swimming",="VA",="",="953",="57",="Yes"
="226","Litherland, Jay",="200",="142419991",="200 FR LCM",="23",="1:49.21",="1:49.21",="2020 Olympic Trials Wave II",="2019 GA Bulldog Grand Slam",="6/21/2019",="Dynamo Swim Club",="GA",="",="953",="57",="Yes"
="226","Minuth, Fynn",="200",="141228767",="200 FR LCM",="21",="1:49.21",="1:49.21",="2020 Olympic Trials Wave II",="2019 GA Atlanta Classic Swim Meet",="5/17/2019",="Unattached",="SC",="Yes",="953",="57",="Yes"
="226","Rooney, Maxime",="200",="143099205",="200 FR LCM",="21",="1:49.21",="1:49.21",="2020 Olympic Trials Wave II",="2019 Sectionals - Austin",="7/12/2019",="Unattached",="FL",="",="953",="57",="Yes"
="230","Bresette, Liam",="200",="155002028",="200 FR LCM",="21",="1:49.22",="1:49.22",="2020 Olympic Trials Wave II",="2020 U.S. Olympic Team Trials",="6/5/2021",="Sun Devil Swimming",="AZ",="",="952",="57",="Yes"
="230","De Lucca, Joao",="200",="143504068",="200 FR LCM",="29",="1:49.22",="1:49.22",="2020 Olympic Trials Wave II",="2019 Trofeu Internacional Ciutat ",="6/16/2019",="Unattached",="KY",="Yes",="952",="57",="Yes"
="230","Namir, Daniel",="200",="152026204",="200 FR LCM",="23",="1:49.22",="1:49.22",="2020 Olympic Trials Wave II",="2020 NED Rotterdam Qual Meet",="12/4/2020",="Unattached",="AZ",="Yes",="952",="57",="Yes"
="233","De Lucca, Joao",="200",="148831535",="200 FR LCM",="29",="1:49.25",="1:49.25",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Cardinal Aquatics",="KY",="Yes",="952",="57",="Yes"
="233","Kunert, Alex",="200",="150580169",="200 FR LCM",="24",="1:49.25",="1:49.25",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Queens University",="NC",="Yes",="952",="57",="Yes"
="233","Levant, Jack",="200",="148832770",="200 FR LCM",="20",="1:49.25",="1:49.25",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Alto Swim Club",="PC",="",="952",="57",="Yes"
="233","Newkirk, Jeff",="200",="150581706",="200 FR LCM",="23",="1:49.25",="1:49.25",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Longhorn Aquatics",="ST",="",="952",="57",="Yes"
="237","Dressel, Caeleb",="200",="154054136",="200 FR LCM",="24",="1:49.26",="1:49.26",="2020 Olympic Trials Wave II",="2021 FL ISCA International Senior Meet",="3/26/2021",="Gator Swim Club",="FL",="",="951",="57",="Yes"
="237","Namir, Daniel",="200",="152026207",="200 FR LCM",="23",="1:49.26",="1:49.26",="2020 Olympic Trials Wave II",="2020 NED Rotterdam Qual Meet",="12/4/2020",="Unattached",="AZ",="Yes",="951",="57",="Yes"
="237","Rose, Dare",="200",="143723642",="200 FR LCM",="16",="1:49.26",="1:49.26",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Scarlet Aquatics",="NJ",="",="985",="57",="Yes"
