="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="117","Weitzeil, Abbey",="200",="154095833",="200 FR LCM",="24",="1:58.69",="1:58.69",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="California Aquatics",="PC",="",="959",="57",="Yes"
="119","Raab, Meaghan",="200",="143857567",="200 FR LCM",="23",="1:58.70",="1:58.70",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/7/2019",="Nashville Aquatic Club",="SE",="",="959",="57",="Yes"
="120","Comerford, Mallory",="200",="141079302",="200 FR LCM",="21",="1:58.72",="1:58.72",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/18/2019",="Unattached",="KY",="",="959",="57",="Yes"
="121","Madden, Paige",="200",="148832892",="200 FR LCM",="21",="1:58.73",="1:58.73",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="City of Mobile Swim Association",="SE",="",="958",="57",="Yes"
="121","Schmitt, Allison",="200",="149090231",="200 FR LCM",="29",="1:58.73",="1:58.73",="2020 Olympic Trials Wave II",="2019 World Champs",="7/23/2019",="Sun Devil Swimming",="AZ",="",="958",="57",="Yes"
="123","Forde, Brooke",="200",="143723406",="200 FR LCM",="20",="1:58.75",="1:58.75",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Alto Swim Club",="PC",="",="958",="57",="Yes"
="123","Margalis, Melanie",="200",="154582690",="200 FR LCM",="29",="1:58.75",="1:58.75",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="Saint Petersburg Aquatics",="FL",="",="958",="57",="Yes"
="123","Schmitt, Allison",="200",="143723658",="200 FR LCM",="29",="1:58.75",="1:58.75",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Sun Devil Swimming",="AZ",="",="958",="57",="Yes"
="126","Cox, Madisyn",="200",="140434700",="200 FR LCM",="23",="1:58.76",="1:58.76",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/11/2019",="Longhorn Aquatics",="ST",="",="957",="57",="Yes"
="126","Smith, Leah",="200",="154095824",="200 FR LCM",="25",="1:58.76",="1:58.76",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Unattached",="AZ",="",="957",="57",="Yes"
="128","Margalis, Melanie",="200",="154094293",="200 FR LCM",="29",="1:58.77",="1:58.77",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Saint Petersburg Aquatics",="FL",="",="957",="57",="Yes"
="129","Runge, Cierra",="200",="143732165",="200 FR LCM",="23",="1:58.82",="1:58.82",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Sun Devil Swimming",="AZ",="",="956",="57",="Yes"
="130","Ackman, Aly",="200",="140342167",="200 FR LCM",="26",="1:58.85",="1:58.85",="2020 Olympic Trials Wave II",="2019 Canadian Swimming Trials",="4/6/2019",="Germantown Academy Aquatic  Club",="MA",="Yes",="955",="57",="Yes"
="130","Cox, Madisyn",="200",="153430330",="200 FR LCM",="25",="1:58.85",="1:58.85",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/5/2021",="Longhorn Aquatics",="ST",="",="955",="57",="Yes"
="130","Margalis, Melanie",="200",="154582691",="200 FR LCM",="29",="1:58.85",="1:58.85",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="Saint Petersburg Aquatics",="FL",="",="955",="57",="Yes"
="130","Margalis, Melanie",="200",="141504584",="200 FR LCM",="27",="1:58.85",="1:58.85",="2020 Olympic Trials Wave II",="2019 FINA CS - INDY",="6/1/2019",="Unattached",="FL",="",="955",="57",="Yes"
="134","Nordin, Emma",="200",="154562369",="200 FR LCM",="21",="1:58.86",="1:58.86",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Sun Devil Swimming",="AZ",="",="955",="57",="Yes"
="135","Flickinger, Hali",="200",="141227902",="200 FR LCM",="24",="1:58.89",="1:58.89",="2020 Olympic Trials Wave II",="2019 GA Atlanta Classic Swim Meet",="5/17/2019",="Athens Bulldog Swim Club",="GA",="",="954",="57",="Yes"
="136","Drabot, Katie",="200",="140434823",="200 FR LCM",="21",="1:58.90",="1:58.90",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/11/2019",="Unattached",="PC",="",="954",="57",="Yes"
="137","Cox, Madisyn",="200",="148229567",="200 FR LCM",="24",="1:58.93",="1:58.93",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/17/2020",="Longhorn Aquatics",="ST",="",="953",="57",="Yes"
="138","Forde, Brooke",="200",="141791630",="200 FR LCM",="20",="1:58.94",="1:58.94",="2020 Olympic Trials Wave II",="2019 PC SCSC International",="6/9/2019",="Unattached",="PC",="",="953",="57",="Yes"
="139","Cox, Madisyn",="200",="151504721",="200 FR LCM",="25",="1:58.97",="1:58.97",="2020 Olympic Trials Wave II",="2020 Toyota San Antonio",="11/13/2020",="Longhorn Aquatics",="ST",="",="952",="57",="Yes"
="139","Madden, Paige",="200",="151010931",="200 FR LCM",="21",="1:58.97",="1:58.97",="2020 Olympic Trials Wave II",="2020 VA UVA CA-Y Intrasquad Me",="9/26/2020",="University Of Virginia",="VA",="",="952",="57",="Yes"
="141","Nordin, Emma",="200",="154095805",="200 FR LCM",="21",="1:58.98",="1:58.98",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Unattached",="AZ",="",="952",="57",="Yes"
="142","Murez, Andi",="200",="154324262",="200 FR LCM",="29",="1:58.99",="1:58.99",="2020 Olympic Trials Wave II",="2021 SI CSTE Time TrialsApril",="4/24/2021",="Team Elite",="NC",="Yes",="952",="57",="Yes"
="143","Margalis, Melanie",="200",="141228649",="200 FR LCM",="27",="1:59.00",="1:59.00",="2020 Olympic Trials Wave II",="2019 GA Atlanta Classic Swim Meet",="5/17/2019",="Saint Petersburg Aquatics",="FL",="",="951",="57",="Yes"
="144","Madden, Paige",="200",="143504335",="200 FR LCM",="20",="1:59.01",="1:59.01",="2020 Olympic Trials Wave II",="2019 WUGS",="7/8/2019",="City of Mobile Swim Association",="SE",="",="951",="57",="Yes"
="145","Smoliga, Olivia",="200",="142420694",="200 FR LCM",="24",="1:59.02",="1:59.02",="2020 Olympic Trials Wave II",="2019 GA Bulldog Grand Slam",="6/21/2019",="Athens Bulldog Swim Club",="GA",="",="951",="57",="Yes"
="146","DeLoof, Gabby",="200",="143732069",="200 FR LCM",="23",="1:59.03",="1:59.03",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Club Wolverine",="MI",="",="951",="57",="Yes"
="146","Manuel, Simone",="200",="141079494",="200 FR LCM",="22",="1:59.03",="1:59.03",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/18/2019",="Alto Swim Club",="PC",="",="951",="57",="Yes"
="146","Rasmus, Claire",="200",="142435258",="200 FR LCM",="22",="1:59.03",="1:59.03",="2020 Olympic Trials Wave II",="2019 GU TAMU LC TSC",="6/21/2019",="Aggie Swim Club",="GU",="",="951",="57",="Yes"
="149","Ivey, Isabel",="200",="154760340",="200 FR LCM",="20",="1:59.04",="1:59.04",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/21/2021",="California Aquatics",="PC",="",="950",="57",="Yes"
="149","Schmitt, Allison",="200",="148232531",="200 FR LCM",="29",="1:59.04",="1:59.04",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/17/2020",="Sun Devil Swimming",="AZ",="",="950",="57",="Yes"
="151","Margalis, Melanie",="200",="148231354",="200 FR LCM",="28",="1:59.05",="1:59.05",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/17/2020",="Saint Petersburg Aquatics",="FL",="",="950",="57",="Yes"
="152","Drabot, Katie",="200",="154094206",="200 FR LCM",="23",="1:59.07",="1:59.07",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Alto Swim Club",="PC",="",="950",="57",="Yes"
="153","Flickinger, Hali",="200",="140434938",="200 FR LCM",="24",="1:59.08",="1:59.08",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/11/2019",="Athens Bulldog Swim Club",="GA",="",="949",="57",="Yes"
="153","Smoliga, Olivia",="200",="154094352",="200 FR LCM",="26",="1:59.08",="1:59.08",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Athens Bulldog Swim Club",="GA",="",="949",="57",="Yes"
="155","Comerford, Mallory",="200",="148831371",="200 FR LCM",="22",="1:59.10",="1:59.10",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Cardinal Aquatics",="KY",="",="949",="57",="Yes"
="156","Cox, Madisyn",="200",="148234492",="200 FR LCM",="24",="1:59.11",="1:59.11",="2020 Olympic Trials Wave II",="2020 Pro Series - Greensboro",="11/8/2019",="Longhorn Aquatics",="ST",="",="949",="57",="Yes"
="157","Smith, Leah",="200",="148833989",="200 FR LCM",="24",="1:59.15",="1:59.15",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Tucson Ford Dealers Aquatics",="AZ",="",="948",="57",="Yes"
="158","Flickinger, Hali",="200",="150580076",="200 FR LCM",="25",="1:59.16",="1:59.16",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Sun Devil Swimming",="AZ",="",="947",="57",="Yes"
="158","Manuel, Simone",="200",="148231333",="200 FR LCM",="23",="1:59.16",="1:59.16",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/17/2020",="Alto Swim Club",="PC",="",="947",="57",="Yes"
="160","Drabot, Katie",="200",="148831698",="200 FR LCM",="22",="1:59.17",="1:59.17",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Alto Swim Club",="PC",="",="947",="57",="Yes"
="160","Rasmus, Claire",="200",="143861736",="200 FR LCM",="22",="1:59.17r",="1:59.17",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/9/2019",="Aggie Swim Club",="GU",="",="947",="57",="Yes"
="160","Schmitt, Allison",="200",="141088652",="200 FR LCM",="28",="1:59.17",="1:59.17",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/18/2019",="Sun Devil Swimming",="AZ",="",="947",="57",="Yes"
="163","Drabot, Katie",="200",="141088485",="200 FR LCM",="21",="1:59.18",="1:59.18",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/18/2019",="Unattached",="PC",="",="947",="57",="Yes"
="163","Haughey, Siobhan",="200",="150580116",="200 FR LCM",="22",="1:59.18",="1:59.18",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Club Wolverine",="MI",="Yes",="947",="57",="Yes"
="165","Comerford, Mallory",="200",="140646358",="200 FR LCM",="21",="1:59.21",="1:59.21",="2020 Olympic Trials Wave II",="2019 Brazil Trophy ",="4/16/2019",="Unattached",="KY",="",="946",="57",="Yes"
="165","Kozan, Justina",="200",="143454664",="200 FR LCM",="15",="1:59.21",="1:59.21",="2020 Olympic Trials Wave II",="2019 CA  Los Angeles Invite",="7/14/2019",="Brea Aquatics",="CA",="",="980",="57",="Yes"
="165","Schmitt, Allison",="200",="150580278",="200 FR LCM",="29",="1:59.21",="1:59.21",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Sun Devil Swimming",="AZ",="",="946",="57",="Yes"
="168","Smoliga, Olivia",="200",="154583492",="200 FR LCM",="26",="1:59.23",="1:59.23",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="Athens Bulldog Swim Club",="GA",="",="946",="57",="Yes"
="169","Flickinger, Hali",="200",="148229971",="200 FR LCM",="25",="1:59.24",="1:59.24",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/17/2020",="Sun Devil Swimming",="AZ",="",="945",="57",="Yes"
="169","Forde, Brooke",="200",="154760237",="200 FR LCM",="22",="1:59.24",="1:59.24",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/21/2021",="Unattached",="PC",="",="945",="57",="Yes"
="171","Evans, Joanna",="200",="151504745",="200 FR LCM",="23",="1:59.26",="1:59.26",="2020 Olympic Trials Wave II",="2020 Toyota San Antonio",="11/13/2020",="Longhorn Aquatics",="ST",="Yes",="945",="57",="Yes"
="171","Flickinger, Hali",="200",="140434937",="200 FR LCM",="24",="1:59.26",="1:59.26",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/11/2019",="Athens Bulldog Swim Club",="GA",="",="945",="57",="Yes"
="171","Spitz, Ayla",="200",="154852087",="200 FR LCM",="20",="1:59.26",="1:59.26",="2020 Olympic Trials Wave II",="2021 PC SCSC LCM Senior 2",="5/21/2021",="California Aquatics",="PC",="",="945",="57",="Yes"
="174","Manuel, Simone",="200",="150580197",="200 FR LCM",="23",="1:59.27",="1:59.27",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Alto Swim Club",="PC",="",="945",="57",="Yes"
="174","Smith, Leah",="200",="148833990",="200 FR LCM",="24",="1:59.27",="1:59.27",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Tucson Ford Dealers Aquatics",="AZ",="",="945",="57",="Yes"
="174","Smith, Leah",="200",="139604294",="200 FR LCM",="23",="1:59.27",="1:59.27",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/8/2019",="Tucson Ford Dealers Aquatics",="AZ",="",="945",="57",="Yes"
="177","Gemmell, Erin",="200",="154106582",="200 FR LCM",="16",="1:59.28",="1:59.28",="2020 Olympic Trials Wave II",="2021 NC  TAC TITANS LC Premier",="4/10/2021",="Nation's Capital Swim Club",="PV",="",="958",="57",="Yes"
="178","Nordmann, Lillie",="200",="143947488",="200 FR LCM",="17",="1:59.31r",="1:59.31",="2020 Olympic Trials Wave II",="2019 World JR Champs",="8/20/2019",="Magnolia Aquatic Club",="GU",="",="958",="57",="Yes"
="178","Smith, Leah",="200",="154094349",="200 FR LCM",="25",="1:59.31",="1:59.31",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Unattached",="AZ",="",="944",="57",="Yes"
="180","Ivey, Isabel",="200",="154094258",="200 FR LCM",="20",="1:59.32",="1:59.32",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Unattached",="PC",="",="943",="57",="Yes"
="181","Ruck, Taylor",="200",="140875754",="200 FR LCM",="18",="1:59.33",="1:59.33",="2020 Olympic Trials Wave II",="2019 Canadian Swimming Trials",="4/6/2019",="Alto Swim Club",="PC",="Yes",="943",="57",="Yes"
="181","Ruck, Taylor",="200",="140342180",="200 FR LCM",="18",="1:59.33",="1:59.33",="2020 Olympic Trials Wave II",="2019 Canadian Swimming Trials",="4/3/2019",="Alto Swim Club",="PC",="Yes",="943",="57",="Yes"
="181","Schmitt, Allison",="200",="142223912",="200 FR LCM",="29",="1:59.33",="1:59.33",="2020 Olympic Trials Wave II",="2019 CA MVN SMOC",="6/22/2019",="Sun Devil Swimming",="AZ",="",="943",="57",="Yes"
="184","Forde, Brooke",="200",="154094222",="200 FR LCM",="22",="1:59.34",="1:59.34",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Alto Swim Club",="PC",="",="943",="57",="Yes"
="185","Cox, Madisyn",="200",="148831422",="200 FR LCM",="24",="1:59.35",="1:59.35",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Longhorn Aquatics",="ST",="",="943",="57",="Yes"
="185","McLaughlin, Katie",="200",="153429267",="200 FR LCM",="23",="1:59.35",="1:59.35",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/5/2021",="California Aquatics",="PC",="",="943",="57",="Yes"
="185","Rasmus, Claire",="200",="143855503",="200 FR LCM",="22",="1:59.35",="1:59.35",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/7/2019",="Aggie Swim Club",="GU",="",="943",="57",="Yes"
="188","Nordin, Emma",="200",="151908811",="200 FR LCM",="21",="1:59.36",="1:59.36",="2020 Olympic Trials Wave II",="2020 AZ SUN December Meet",="12/10/2020",="Sun Devil Swimming",="AZ",="",="942",="57",="Yes"
="188","Runge, Cierra",="200",="143723647",="200 FR LCM",="23",="1:59.36",="1:59.36",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Sun Devil Swimming",="AZ",="",="942",="57",="Yes"
="190","Goss, Kennedy",="200",="140342171",="200 FR LCM",="22",="1:59.37",="1:59.37",="2020 Olympic Trials Wave II",="2019 Canadian Swimming Trials",="4/3/2019",="Indiana  Swim Team",="IN",="Yes",="942",="57",="Yes"
="190","Goss, Kennedy",="200",="140875648",="200 FR LCM",="22",="1:59.37",="1:59.37",="2020 Olympic Trials Wave II",="2019 Canadian Swimming Trials",="4/6/2019",="Indiana  Swim Team",="IN",="Yes",="942",="57",="Yes"
="190","Schmitt, Allison",="200",="149090944",="200 FR LCM",="29",="1:59.37r",="1:59.37",="2020 Olympic Trials Wave II",="2019 World Champs",="7/25/2019",="Sun Devil Swimming",="AZ",="",="942",="57",="Yes"
="193","Deloof, Catie",="200",="154563424",="200 FR LCM",="24",="1:59.38",="1:59.38",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Cavalier Aquatics/Piedmont Family YMCA",="VA",="",="942",="57",="Yes"
="194","Deloof, Catie",="200",="148831572",="200 FR LCM",="22",="1:59.40",="1:59.40",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Team Elite",="NC",="",="941",="57",="Yes"
="195","Evans, Joanna",="200",="154095747",="200 FR LCM",="23",="1:59.41",="1:59.41",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Longhorn Aquatics",="ST",="Yes",="941",="57",="Yes"
="195","Forde, Brooke",="200",="141791629",="200 FR LCM",="20",="1:59.41",="1:59.41",="2020 Olympic Trials Wave II",="2019 PC SCSC International",="6/9/2019",="Unattached",="PC",="",="941",="57",="Yes"
="195","Kozan, Justina",="200",="154094275",="200 FR LCM",="17",="1:59.41",="1:59.41",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Mission Viejo Nadadores",="CA",="",="955",="57",="Yes"
="198","Cox, Madisyn",="200",="152438599",="200 FR LCM",="25",="1:59.42",="1:59.42",="2020 Olympic Trials Wave II",="2021 Pro Series - San Antonio",="1/15/2021",="Longhorn Aquatics",="ST",="",="941",="57",="Yes"
="198","Schmitt, Allison",="200",="151908983",="200 FR LCM",="30",="1:59.42",="1:59.42",="2020 Olympic Trials Wave II",="2020 AZ SUN December Meet",="12/10/2020",="Sun Devil Swimming",="AZ",="",="941",="57",="Yes"
="198","Tuggle, Claire",="200",="143732184",="200 FR LCM",="15",="1:59.42",="1:59.42",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Clovis Swim Club",="CC",="",="974",="57",="Yes"
="201","Cox, Madisyn",="200",="150580031",="200 FR LCM",="24",="1:59.43",="1:59.43",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Longhorn Aquatics",="ST",="",="941",="57",="Yes"
="202","Ackman, Aly",="200",="144400372",="200 FR LCM",="26",="1:59.44",="1:59.44",="2020 Olympic Trials Wave II",="2019 World Cup - Berlin",="10/12/2019",="Germantown Academy Aquatic  Club",="MA",="Yes",="940",="57",="Yes"
="202","Smith, Leah",="200",="150580299",="200 FR LCM",="24",="1:59.44",="1:59.44",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Tucson Ford Dealers Aquatics",="AZ",="",="940",="57",="Yes"
="204","Drabot, Katie",="200",="141079335",="200 FR LCM",="21",="1:59.45",="1:59.45",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/18/2019",="Unattached",="PC",="",="940",="57",="Yes"
="204","Runge, Cierra",="200",="142223821",="200 FR LCM",="23",="1:59.45",="1:59.45",="2020 Olympic Trials Wave II",="2019 CA MVN SMOC",="6/22/2019",="Sun Devil Swimming",="AZ",="",="940",="57",="Yes"
="206","DeLoof, Gabby",="200",="143723371",="200 FR LCM",="23",="1:59.46",="1:59.46",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Club Wolverine",="MI",="",="940",="57",="Yes"
="207","Kozan, Justina",="200",="143862478",="200 FR LCM",="15",="1:59.48",="1:59.48",="2020 Olympic Trials Wave II",="2019 Summer Junior Nats",="8/9/2019",="Brea Aquatics",="CA",="",="973",="57",="Yes"
="208","Smith, Regan",="200",="152438688",="200 FR LCM",="18",="1:59.49",="1:59.49",="2020 Olympic Trials Wave II",="2021 Pro Series - San Antonio",="1/15/2021",="Riptide",="MN",="",="939",="57",="Yes"
="208","Smoliga, Olivia",="200",="154095826",="200 FR LCM",="26",="1:59.49",="1:59.49",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Athens Bulldog Swim Club",="GA",="",="939",="57",="Yes"
="210","Drabot, Katie",="200",="143723385",="200 FR LCM",="21",="1:59.51",="1:59.51",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Alto Swim Club",="PC",="",="939",="57",="Yes"
="210","McLaughlin, Katie",="200",="150581693",="200 FR LCM",="22",="1:59.51",="1:59.51",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="California Aquatics",="PC",="",="939",="57",="Yes"
="212","Ackman, Aly",="200",="144400371",="200 FR LCM",="26",="1:59.52",="1:59.52",="2020 Olympic Trials Wave II",="2019 World Cup - Berlin",="10/12/2019",="Germantown Academy Aquatic  Club",="MA",="Yes",="938",="57",="Yes"
="212","Brown, Erika",="200",="148831115",="200 FR LCM",="21",="1:59.52",="1:59.52",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="University Of Tennessee",="SE",="",="938",="57",="Yes"
="214","Murez, Andi",="200",="153430386",="200 FR LCM",="29",="1:59.53",="1:59.53",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/5/2021",="Team Elite",="NC",="Yes",="938",="57",="Yes"
="214","Openysheva, Arina",="200",="152098979",="200 FR LCM",="21",="1:59.53",="1:59.53",="2020 Olympic Trials Wave II",="2020 RUS National Champs",="10/30/2020",="Unattached",="KY",="Yes",="938",="57",="Yes"
="216","Flickinger, Hali",="200",="136879916",="200 FR LCM",="24",="1:59.54",="1:59.54",="2020 Olympic Trials Wave II",="2019 Pro Series - Knoxville",="1/10/2019",="Athens Bulldog Swim Club",="GA",="",="938",="57",="Yes"
="216","Haughey, Siobhan",="200",="152294864",="200 FR LCM",="21",="1:59.54",="1:59.54",="2020 Olympic Trials Wave II",="2019 Mare Nostrum Monaco 2",="6/8/2019",="Unattached",="MI",="Yes",="938",="57",="Yes"
="216","Wilson, Kayla",="200",="154563541",="200 FR LCM",="17",="1:59.54",="1:59.54",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Tide Swimming",="VA",="",="952",="57",="Yes"
="219","Ackman, Aly",="200",="143861729",="200 FR LCM",="26",="1:59.55r",="1:59.55",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/9/2019",="Germantown Academy Aquatic  Club",="MA",="Yes",="938",="57",="Yes"
="219","Pitzer, Lauren",="200",="143732153",="200 FR LCM",="20",="1:59.55",="1:59.55",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Alto Swim Club",="PC",="",="938",="57",="Yes"
="219","Tuggle, Claire",="200",="143946937",="200 FR LCM",="15",="1:59.55",="1:59.55",="2020 Olympic Trials Wave II",="2019 World JR Champs",="8/25/2019",="Unattached",="CC",="",="971",="57",="Yes"
="222","Heckman, Miranda",="200",="143736895",="200 FR LCM",="18",="1:59.58r",="1:59.58",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/2/2019",="Pleasanton Seahawks",="PC",="",="937",="57",="Yes"
="222","Pash, Kelly",="200",="151504898",="200 FR LCM",="19",="1:59.58",="1:59.58",="2020 Olympic Trials Wave II",="2020 Toyota San Antonio",="11/13/2020",="University of Texas",="ST",="",="937",="57",="Yes"
="224","Dolan, Abbie",="200",="143732073",="200 FR LCM",="21",="1:59.60",="1:59.60",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Irish Aquatics",="IN",="",="936",="57",="Yes"
="225","Ackman, Aly",="200",="140875572",="200 FR LCM",="26",="1:59.61",="1:59.61",="2020 Olympic Trials Wave II",="2019 Canadian Swimming Trials",="4/6/2019",="Germantown Academy Aquatic  Club",="MA",="Yes",="936",="57",="Yes"
="225","Cox, Madisyn",="200",="148831421",="200 FR LCM",="24",="1:59.61",="1:59.61",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Longhorn Aquatics",="ST",="",="936",="57",="Yes"
="225","Dupre, Cora",="200",="154581955",="200 FR LCM",="20",="1:59.61",="1:59.61",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="University Of Alabama Swim Club",="SE",="",="936",="57",="Yes"
="225","Hicks, Chloe",="200",="143732095",="200 FR LCM",="21",="1:59.61",="1:59.61",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Univ. Of Michigan Swim Team",="MI",="",="936",="57",="Yes"
="225","Smoliga, Olivia",="200",="150581731",="200 FR LCM",="25",="1:59.61",="1:59.61",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Athens Bulldog Swim Club",="GA",="",="936",="57",="Yes"
="230","Meitz, Kaersten",="200",="148231545",="200 FR LCM",="24",="1:59.63",="1:59.63",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/17/2020",="Boilermaker Aquatics",="IN",="",="936",="57",="Yes"
="231","Laning, Erica",="200",="143732110",="200 FR LCM",="20",="1:59.67",="1:59.67",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Sun Devil Swimming",="AZ",="",="935",="57",="Yes"
="231","Margalis, Melanie",="200",="139604207",="200 FR LCM",="27",="1:59.67",="1:59.67",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/8/2019",="Saint Petersburg Aquatics",="FL",="",="935",="57",="Yes"
="231","Smith, Regan",="200",="148834011",="200 FR LCM",="17",="1:59.67",="1:59.67",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Riptide",="MN",="",="949",="57",="Yes"
="234","Pitzer, Lauren",="200",="143455689",="200 FR LCM",="20",="1:59.68",="1:59.68",="2020 Olympic Trials Wave II",="2019 CA  Los Angeles Invite",="7/14/2019",="Alto Swim Club",="PC",="",="934",="57",="Yes"
="235","Brown, Erika",="200",="154563405",="200 FR LCM",="22",="1:59.69",="1:59.69",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Tennessee Aquatics",="SE",="",="934",="57",="Yes"
="235","Gemmell, Erin",="200",="152438502",="200 FR LCM",="16",="1:59.69",="1:59.69",="2020 Olympic Trials Wave II",="2021 Pro Series - Richmond",="1/15/2021",="Nation's Capital Swim Club",="PV",="",="948",="57",="Yes"
